WCSS,Connectivity
130.40995251757255,0.0
128.2063433716766,3.9623015873015874
99.2830606078267,14.24404761904761
102.07133294006508,11.489285714285712
103.30204495474888,8.919841269841267
103.56988156828751,5.88968253968254
130.40995251757255,0.0
99.62532847234363,12.159523809523801
99.62532847234363,12.159523809523801
128.23510032652652,3.9623015873015874
99.29640607749322,14.24404761904761
102.13509919563671,11.489285714285712
103.37787893601957,8.919841269841267
103.7086369670971,5.88968253968254
130.43060842951604,0.0
101.24279385458158,12.159523809523801
128.26902193638017,3.9623015873015874
99.38510949765,14.24404761904761
99.34594057898602,16.415873015873007
102.24019147597774,11.489285714285712
103.4008491770698,8.919841269841267
103.74457048321786,5.88968253968254
130.5582424390174,0.0
101.68184047949636,12.29603174603174
101.25566783271232,13.383730158730152
128.29028811212174,3.9623015873015874
128.29028811212174,3.9623015873015874
99.7335484671856,14.24404761904761
99.43310510344348,16.415873015873007
102.27813269177679,11.489285714285712
103.40973525423,8.919841269841267
103.93562586016398,5.88968253968254
130.56220057319214,0.0
130.56220057319214,0.0
130.56220057319214,0.0
101.78311550451195,12.29603174603174
101.2710707778337,13.383730158730152
128.3502251811387,3.9623015873015874
99.76987223448009,14.24404761904761
99.76987223448009,14.24404761904761
99.57120261830003,16.415873015873007
99.46232229240316,21.261904761904763
102.29183551871215,11.489285714285712
103.72275027125208,8.919841269841267
104.06159038117039,5.88968253968254
103.97967561570664,8.859126984126984
130.6958979276743,0.0
101.81805771646441,12.29603174603174
101.30567273406018,13.383730158730152
128.4249100959746,3.9623015873015874
99.8522481136422,14.24404761904761
99.64915900323952,16.415873015873007
102.29354066528326,11.489285714285712
103.72611684727968,8.919841269841267
104.18610369723727,5.88968253968254
130.84289858659696,0.0
130.80490415376525,3.928968253968254
101.37954899647842,13.383730158730152
128.49005288383893,3.9623015873015874
100.07662772203331,14.24404761904761
100.07662772203331,14.24404761904761
99.80118685172717,17.532142857142855
102.3404478435427,11.489285714285712
104.28031546245538,5.88968253968254
104.27174132867484,8.919841269841267
104.27174132867484,8.919841269841267
130.8451092300779,0.0
130.8451092300779,0.0
101.41808407474143,13.383730158730152
128.49205388037848,3.9623015873015874
128.49205388037848,3.9623015873015874
100.22067349333007,14.24404761904761
100.03740057334672,20.324206349206346
100.18487752688596,17.532142857142855
102.37129073734788,11.489285714285712
104.31884672915581,5.88968253968254
104.29448162415808,10.70753968253968
130.84605643938443,0.0
101.45282692404825,13.383730158730152
128.50245037764816,3.9623015873015874
128.50245037764816,3.9623015873015874
128.50245037764816,3.9623015873015874
128.50245037764816,3.9623015873015874
128.50245037764816,3.9623015873015874
100.58452254215658,14.24404761904761
100.22091062599358,14.694841269841266
102.4335635740899,11.489285714285712
104.49542227649134,5.88968253968254
104.41898725860932,8.919841269841267
104.34478576725823,10.70753968253968
130.84875673459123,0.0
130.84875673459123,0.0
101.7241470492789,13.383730158730152
100.25943145222666,14.694841269841266
130.8557166071472,0.0
130.8557166071472,0.0
128.5790700689835,3.9623015873015874
104.53818354557669,5.88968253968254
104.42199941531578,8.919841269841267
102.50626590066209,11.489285714285712
98.05292191458922,5.128571428571428
97.30425096879294,10.091666666666665
130.76843317111968,0.0
97.71255425768422,6.273809523809524
97.71023800251118,6.925396825396826
98.31026421894646,4.476984126984127
128.13977536600075,3.9623015873015874
98.1600703101937,5.128571428571428
97.5241916591588,13.470634920634916
130.76921131415602,0.0
97.7942264178974,6.273809523809524
98.49677714727392,4.476984126984127
128.15925765079692,3.9623015873015874
98.16898883250403,5.128571428571428
97.55094363705122,13.470634920634916
130.7709310776059,0.0
130.7709310776059,0.0
98.11370070256041,6.273809523809524
97.79763168555638,6.925396825396826
98.64581773233395,4.476984126984127
128.16498061628127,3.9623015873015874
98.25188901071047,5.128571428571428
97.56912685418185,13.470634920634916
130.77246556154302,0.0
98.1460735917723,6.273809523809524
97.80760014710239,6.925396825396826
98.77085369571039,4.476984126984127
128.19889823517786,3.9623015873015874
98.3203459623247,5.128571428571428
97.74504819839244,13.470634920634916
130.80025386454088,0.0
98.14717794831981,6.273809523809524
97.80961988863581,6.925396825396826
97.80961988863581,6.925396825396826
98.81663315075184,4.476984126984127
128.33134067775796,3.9623015873015874
128.33134067775796,3.9623015873015874
128.33134067775796,3.9623015873015874
98.46244006484542,5.128571428571428
97.76876559611128,13.470634920634916
130.86253721893624,0.0
98.23836196262798,6.273809523809524
97.9111239179814,6.925396825396826
97.8784277932458,10.743253968253965
99.50860522755117,4.476984126984127
128.6285875313543,3.9623015873015874
98.47212704022053,5.128571428571428
97.77885261276639,13.470634920634916
130.8725830562334,0.0
98.3057200420659,6.273809523809524
97.9703928008959,6.925396825396826
97.91627415364827,10.091666666666665
99.50962925322284,4.476984126984127
99.50962925322284,4.476984126984127
128.6457342680706,3.9623015873015874
98.48643809073243,5.128571428571428
97.87821764748591,14.122222222222216
130.87516525832257,0.0
130.87516525832257,0.0
98.34088394298087,6.273809523809524
98.0863800788265,6.925396825396826
98.01231105688571,10.091666666666665
99.57543843140985,4.476984126984127
99.57543843140985,4.476984126984127
128.66845590776975,3.9623015873015874
98.4952904862001,5.128571428571428
98.4952904862001,5.128571428571428
98.012001722839,14.122222222222216
130.87634859135048,0.0
98.1641645235737,6.925396825396826
98.1641645235737,6.925396825396826
98.0235733434809,10.091666666666665
99.5774260947475,4.476984126984127
128.69086061137472,3.9623015873015874
98.54082595777044,5.128571428571428
98.54082595777044,5.128571428571428
98.5209580951709,6.273809523809524
98.54082595777044,5.128571428571428
130.88349138852902,0.0
130.88349138852902,0.0
98.17558362372688,6.925396825396826
98.02748702135628,10.091666666666665
99.75154041945378,4.476984126984127
128.74241148156648,3.9623015873015874
98.53306082355012,6.273809523809524
98.56168045238184,5.128571428571428
130.94309324421192,0.0
98.20348661678109,6.925396825396826
98.05567251012347,10.091666666666665
99.82030198680128,4.476984126984127
128.74841115920188,3.9623015873015874
131.01413805801096,0.0
98.10168491909408,14.122222222222216
128.75731303481263,3.9623015873015874
99.83657567330118,4.476984126984127
98.11592197538948,10.743253968253965
98.21275784502143,9.652777777777779
98.32100544591655,6.925396825396826
98.62713835514232,5.128571428571428
98.6095756991121,6.273809523809524
130.55149563868528,0.0
130.55149563868528,0.0
97.99092930464606,6.273809523809524
130.55149563868528,0.0
128.83078232358585,3.9623015873015874
98.36991576085167,4.476984126984127
97.23861608376075,10.091666666666665
98.12566139556571,6.273809523809524
98.03299392128432,9.652777777777779
130.55163183273794,0.0
128.83748673549115,3.9623015873015874
98.3803504886572,4.476984126984127
98.3803504886572,4.476984126984127
97.82538183452685,10.091666666666665
97.33453508131333,13.470634920634916
98.26680624943103,6.273809523809524
98.20893855522303,9.652777777777779
130.55204816610296,0.0
128.85860864625897,3.9623015873015874
98.66950112782686,4.476984126984127
97.96733548934004,10.091666666666665
97.49875639557305,13.470634920634916
98.29579884769639,6.273809523809524
98.21014988209468,9.652777777777779
130.5679482256408,0.0
